site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,LRR_weeds,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,
UMD,2023,2,218,10/24/22,1,80,11/5/22,67,3/28/23,CAPBP,na,na,55.22,5/8/23,POANN,VERPE,na,160.3,1.7,0.675128675,-0.964285714,6412,68,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,301,11/14/22,3,80,12/12/22,5,3/28/23,na,na,na,2.48,5/8/23,na,na,na,125.1,1,0.675128675,-0.964285714,5004,40,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,1,105,10/24/22,1,80,11/5/22,49,3/28/23,POANN,VERPE,LAMAM,50.67,5/8/23,VIORA,na,na,157.8,0.7,0.68410903,-0.982005141,6312,28,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,111,10/31/22,2,80,11/14/22,6,3/28/23,POANN,CERVU,na,55,5/8/23,POANN,CERVU,na,171.4,0.5,0.684665366,-0.983108108,6856,20,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,307,10/31/22,2,80,11/14/22,47,3/28/23,POANN,na,na,30.74,5/8/23,POANN,na,na,166.2,0.1,0.685767073,-0.985294118,6648,4,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,1,117,11/14/22,3,80,12/12/22,40,3/28/23,LAMMA,VIORA,CERVU,42.91,5/8/23,CERVU,na,na,155.9,0.1,0.690631456,-0.994974874,6236,4,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,202,10/31/22,2,80,11/14/22,30,3/28/23,na,na,na,54.37,5/8/23,na,na,na,119.3,0,0.693147181,-1,4772,0,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,2,215,10/24/22,1,105,11/5/22,0,3/28/23,POANN,VERPE,LAMAM,8.42,5/8/23,VIORA,POANN,LAMAM,29.8,20,0.45731847,-0.579831933,1192,800,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,316,10/24/22,1,105,11/5/22,55,3/28/23,VIORA,LAMAM,POANN,39.09,5/8/23,VIORA,POANN,VERPE,128.7,5.2,0.64313676,-0.902439024,5148,208,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,118,11/14/22,3,105,12/12/22,70,3/28/23,LAMAM,ARBTH,VERPE,37.61,5/8/23,CERVU,LAMAM,na,161.3,1.2,0.662532545,-0.939698492,6452,48,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,208,11/14/22,3,105,12/12/22,73,3/28/23,VERPE,na,na,51.61,5/8/23,POANN,na,na,181.9,0.2,0.674098986,-0.962264151,7276,8,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,1,106,10/24/22,1,105,11/5/22,28,3/28/23,LAMAM,POANN,na,45.8,5/8/23,LAMAM,POANN,na,202.6,1.4,0.674988446,-0.964010283,8104,56,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,309,10/31/22,2,105,11/14/22,30,3/28/23,VERPE,na,na,40.68,5/8/23,VIORA,na,na,266.8,0.2,0.678332095,-0.970588235,10672,8,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,1,112,10/31/22,2,105,11/14/22,50,3/28/23,POANN,na,na,49.15,5/8/23,VIORA,LAMAM,na,150.8,0.5,0.684665366,-0.983108108,6032,20,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,303,11/14/22,3,105,12/12/22,55,3/28/23,VERPE,na,na,51.71,5/8/23,VERPE,na,na,191.1,0.4,0.685978691,-0.985714286,7644,16,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,205,10/31/22,2,105,11/14/22,33,3/28/23,VERPE,na,na,59.93,5/8/23,VIORA,POANN,na,195.2,0.5,0.686615479,-0.986979167,7808,20,1004.59,1748.57,11.95,6.37,70,2.11,
VT,2022,1,104,sep20,1,0,10/5/21,0,4/5/22,STEME,brassica,CERVU,8.44,5/20/22,soapwort,PLAMA,STEME,0,54.88,0,0,0,2195.2,,,17.9205,6.94,48,3.65,
VT,2022,1,109,sep29 ,1.5,0,10/12/21,0,4/5/22,dandelion,buckhorn plantain,na,1.36,5/20/22,dandelion,white campion,shepherds purse,0,43.38,0,0,0,1735.2,,,27.132,7.12,31,3.84,
VT,2022,1,114,oct7,2,0,10/14/21,0,4/5/22,TAROF,na,na,0.01,5/20/22,CAPBP,CIRVU,CHEAL,0,5.84,0,0,0,233.6,,,27.3615,7.06,50,3.85,
VT,2022,1,121,oct13,2.5,0,11/3/21,0,4/5/22,buckhorn plantain,na,na,0,5/20/22,bull thistle,red clover,dandelion,0,9.66,0,0,0,386.4,,,12.8805,6.6,81,3.43,
VT,2022,1,129,oct20,3,0,11/10/21,0,4/5/22,STEME,na,na,0.01,5/20/22,PLAMA,CERVU,TAROF,0,3.74,0,0,0,149.6,,,11.8755,6.05,51,3.27,
VT,2022,2,201,sep20,1,0,10/5/21,0,4/5/22,PLALA,na,na,2.57,5/20/22,CAPBP,MELAL,CIRVU,0,23.13,0,0,0,925.2,,,17.9205,6.94,48,3.65,
VT,2022,2,208,sep29 ,1.5,0,10/12/21,0,4/5/22,red clover,na,na,0.92,5/20/22,red clover,mouseear chickweed,shepherds purse,0,12.32,0,0,0,492.8,,,27.132,7.12,31,3.84,
VT,2022,2,213,oct7,2,0,10/14/21,0,4/5/22,STEME,na,na,0.06,5/20/22,STEME,TRFPR,CIRVU,0,11.96,0,0,0,478.4,,,27.3615,7.06,50,3.85,
VT,2022,2,223,oct13,2.5,0,11/3/21,0,4/5/22,buckhorn plantain,na,na,0.35,5/20/22,white campion,lambsquarters,bindweed,0,18.39,0,0,0,735.6,,,12.8805,6.6,81,3.43,
VT,2022,2,230,oct20,3,0,11/10/21,9,4/5/22,TAROF,na,na,0.4,5/20/22,AGRRE,TAROF,CHEAL,0,24.33,0,0,0,973.2,,,11.8755,6.05,51,3.27,
VT,2022,3,304,sep20,1,0,10/5/21,0,4/5/22,PLALA,STEME,brassica,3.41,5/20/22,soapwort,TAROF,na,0,60.52,0,0,0,2420.8,,,17.9205,6.94,48,3.65,
VT,2022,3,307,sep29 ,1.5,0,10/12/21,0,4/5/22,mouseear chickweed,na,na,0.16,5/20/22,mousear chickweed,lambsquarter,na,0,9.03,0,0,0,361.2,,,27.132,7.12,31,3.84,
VT,2022,3,316,oct7,2,0,10/14/21,0,4/5/22,TRFPR,na,na,0.01,5/20/22,TAROF,TRFPR,na,0,2.13,0,0,0,85.2,,,27.3615,7.06,50,3.85,
VT,2022,3,322,oct13,2.5,0,11/3/21,0,4/5/22,common chickweed,na,na,0.09,5/20/22,bull thistle,bindweed,lambsquarters,0,6.95,0,0,0,278,,,12.8805,6.6,81,3.43,
VT,2022,3,325,oct20,3,0,11/10/21,0,4/5/22,TRFPR,na,na,0.03,5/20/22,TRFRE,CAPBP,STEME,0,16.13,0,0,0,645.2,,,11.8755,6.05,51,3.27,
VT,2022,4,405,sep20,1,0,10/5/21,0,4/5/22,brassica,na,na,2.13,5/20/22,soapwort,TAROF,TRFPR,0,35.37,0,0,0,1414.8,,,17.9205,6.94,48,3.65,
VT,2022,4,411,sep29 ,1.5,0,10/12/21,0,4/5/22,buckhorn plantain,brassica,common chickweed,1.19,5/20/22,mousear chickweed,shepherds purse,dandelion,0,29.93,0,0,0,1197.2,,,27.132,7.12,31,3.84,
VT,2022,4,418,oct7,2,0,10/14/21,0,4/5/22,na,na,na,0.01,5/20/22,CAPBP,PLAMA,CIRVU,0,1.03,0,0,0,41.2,,,27.3615,7.06,50,3.85,
VT,2022,4,419,oct13,2.5,0,11/3/21,0,4/5/22,common chickweed,na,na,41.09,5/20/22,crabgrass,common chickweed,broadleaf plantain,0,2.5,0,0,0,100,,,12.8805,6.6,81,3.43,
VT,2022,4,428,oct20,3,0,11/10/21,0,4/5/22,na,na,na,0.02,5/20/22,STEME,PLAMA,bindweed,0,1.89,0,0,0,75.6,,,11.8755,6.05,51,3.27,
VT,2022,4,430,oct20,3,15,11/10/21,4,4/5/22,STEME,na,na,0.66,5/20/22,STEME,CHEAL,PLAMA,51.5,12.88,na,5.814814815,2060,515.2,,,11.8755,6.05,51,3.27,
VT,2022,1,127,oct20,3,15,11/10/21,5,4/5/22,STEME,na,na,0.11,5/20/22,STEME,CHEAL,na,20.26,11.17,na,1.986631016,810.4,446.8,,,11.8755,6.05,51,3.27,
VT,2022,3,324,oct13,2.5,15,11/3/21,17,4/5/22,common chickweed,buckhorn plantain,na,5.87,5/20/22,white clover,shepherds purse,common chickweed,79.03467742,5.98,0.130649546,-0.139568345,3161.387097,239.2,,,12.8805,6.6,81,3.43,
VT,2022,1,120,oct13,2.5,15,11/3/21,10,4/5/22,buckhorn plantain,na,na,3.76,5/20/22,common chickweed,shepherds purse,mouseear chickweed,45.62903226,5.38,0.366768757,-0.443064182,1825.16129,215.2,,,12.8805,6.6,81,3.43,
VT,2022,1,118,oct7,2,15,10/14/21,3,4/5/22,STEME,na,na,4.17,5/20/22,STEME,STEME,na,68.96,3.2,0.372979653,-0.452054795,2758.4,128,,,27.3615,7.06,50,3.85,
VT,2022,2,224,oct13,2.5,15,11/3/21,4,4/5/22,common chickweed,red clover,na,1.82,5/20/22,red clover,common chickweed,lambsquarters,54.73629032,7.47,0.466121716,-0.593800979,2189.451613,298.8,,,12.8805,6.6,81,3.43,
VT,2022,3,326,oct20,3,15,11/10/21,2,4/5/22,na,na,na,0.19,5/20/22,STEME,TAROF,CHEAL,19.41,5.43,0.508839772,-0.663360198,776.4,217.2,,,11.8755,6.05,51,3.27,
VT,2022,4,401,sep20,1,15,10/5/21,19,4/5/22,STEME,CERVU,na,32.43,5/20/22,STEME,TAROF,na,213.85,11.79,0.510825624,-0.666666667,8554,471.6,,,17.9205,6.94,48,3.65,
VT,2022,2,207,sep29 ,1.5,15,10/12/21,6,4/5/22,common chickweed,dandelion,na,11.2,5/20/22,common chickweed,dandelion,na,45.98044243,3.72,0.529481681,-0.698051948,1839.217697,148.8,,,27.132,7.12,31,3.84,
VT,2022,1,105,sep20,1,15,10/5/21,12,4/5/22,STEME,PLALA,na,31.47,5/20/22,STEME,na,na,126.05,13.71,0.559719906,-0.750182216,5042,548.4,,,17.9205,6.94,48,3.65,
VT,2022,3,312,sep29 ,1.5,15,10/12/21,9,4/5/22,common chickweed,na,na,18.09,5/20/22,shepherds purse,na,na,97.04582705,2.06,0.572036355,-0.771871539,3881.833082,82.4,,,27.132,7.12,31,3.84,
VT,2022,2,225,oct20,3,15,11/10/21,1,4/5/22,STEME,na,na,0.08,5/20/22,TAROF,STEME,CHEAL,12.95,5.36,0.576442478,-0.779695849,518,214.4,,,11.8755,6.05,51,3.27,
VT,2022,2,206,sep20,1,15,10/5/21,12,4/5/22,STEME,CERVU,na,25.06,5/20/22,CERVU,na,na,117.55,2.96,0.627022159,-0.87202767,4702,118.4,,,17.9205,6.94,48,3.65,
VT,2022,3,305,sep20,1,15,10/5/21,23,4/5/22,PLALA,na,na,29.05,5/20/22,MELAL,na,na,146.09,5.8,0.644043021,-0.904163913,5843.6,232,,,17.9205,6.94,48,3.65,
VT,2022,1,110,sep29 ,1.5,15,10/12/21,14,4/5/22,common chickweed,dandelion,na,23.17,5/20/22,common chickweed,dandelion,na,85.83539467,3.91,0.647033238,-0.909866298,3433.415787,156.4,,,27.132,7.12,31,3.84,
VT,2022,4,412,sep29 ,1.5,15,10/12/21,6,4/5/22,na,na,na,6.83,5/20/22,shepherds purse,red clover,na,42.23054299,1.46,0.668454568,-0.951219512,1689.22172,58.4,,,27.132,7.12,31,3.84,
VT,2022,2,217,oct7,2,15,10/14/21,4,4/5/22,na,na,na,3.87,5/20/22,CHEAL,bindweed,TRFPR,55.05,0.51,0.671595533,-0.95735786,2202,20.4,,,27.3615,7.06,50,3.85,
VT,2022,3,315,oct7,2,15,10/14/21,9,4/5/22,na,na,na,10.47,5/20/22,TRFPR,bindweed,na,126.54,0,0.693147181,-1,5061.6,0,,,27.3615,7.06,50,3.85,
VT,2022,4,417,oct7,2,15,10/14/21,9,4/5/22,TAROF,na,na,7.24,5/20/22,TRFPR,bindweed,CHEAL,95.39,0,0.693147181,-1,3815.6,0,,,27.3615,7.06,50,3.85,
VT,2022,4,424,oct13,2.5,15,11/3/21,8,4/5/22,na,na,na,6.83,5/20/22,lambsquarters,dandelion,crabgrass,47.725,0,0.693147181,-1,1909,0,,,12.8805,6.6,81,3.43,
VT,2022,4,425,oct20,3,30,11/10/21,2,4/5/22,na,na,na,0.29,5/20/22,STEME,TAROF,bindweed,43.24,8.21,na,3.343915344,1729.6,328.4,,,11.8755,6.05,51,3.27,
VT,2022,1,126,oct20,3,30,11/10/21,13,4/5/22,STEME,na,na,1.15,5/20/22,STEME,CHEAL,clover,64.85,4.4,-0.194156014,0.176470588,2594,176,,,11.8755,6.05,51,3.27,
VT,2022,4,420,oct13,2.5,30,11/3/21,29,4/5/22,common chickweed,buckhorn plantain,na,28.06,5/20/22,common chickweed,red clover,bindweed,82.9483871,2.82,-0.136965855,0.128,3317.935484,112.8,,,12.8805,6.6,81,3.43,
VT,2022,3,329,oct20,3,30,11/10/21,4,4/5/22,STEME,na,na,0.74,5/20/22,STEME,CERVU,CHEAL,55.82,17.83,-0.111371519,0.105393676,2232.8,713.2,,,11.8755,6.05,51,3.27,
VT,2022,4,415,oct7,2,30,10/14/21,22,4/5/22,na,na,na,15.75,5/20/22,STEME,TRFPR,na,122.42,0.69,0.285251938,-0.330097087,4896.8,27.6,,,27.3615,7.06,50,3.85,
VT,2022,3,321,oct13,2.5,30,11/3/21,30,4/5/22,red clover,na,na,10.14,5/20/22,red clover,bindweed,common chickweed,92.68629032,3.46,0.406902923,-0.502158273,3707.451613,138.4,,,12.8805,6.6,81,3.43,
VT,2022,1,113,oct7,2,30,10/14/21,12,4/5/22,na,na,na,6.75,5/20/22,bindweed,na,na,53.24,1.67,0.538853796,-0.714041096,2129.6,66.8,,,27.3615,7.06,50,3.85,
VT,2022,2,212,sep29 ,1.5,30,10/12/21,16,4/5/22,na,na,na,22.13,5/20/22,mousear chickweed,bindweed,na,93.15849673,3.29,0.549827782,-0.732954545,3726.339869,131.6,,,27.132,7.12,31,3.84,
VT,2022,1,108,sep29 ,1.5,30,10/12/21,25,4/5/22,creeping charlie,dandelion,na,27.42,5/20/22,dandelion,creeping charlie,na,133.1901458,11.14,0.555722293,-0.743199631,5327.605832,445.6,,,27.132,7.12,31,3.84,
VT,2022,3,309,sep29 ,1.5,30,10/12/21,19,4/5/22,brassica,na,na,17.68,5/20/22,common chickweed,shepherds purse,na,80.02403218,1.75,0.591226049,-0.80620155,3200.961287,70,,,27.132,7.12,31,3.84,
VT,2022,2,227,oct20,3,30,11/10/21,11,4/5/22,na,na,na,1.27,5/20/22,CHEAL,AGRRE,STEME,51.21,4.68,0.592024828,-0.807644883,2048.4,187.2,,,11.8755,6.05,51,3.27,
VT,2022,1,101,sep20,1,30,10/5/21,19,4/5/22,STEME,brassica,na,38.83,5/20/22,STEME,CIRVU,na,140.81,9.84,0.599220882,-0.820699708,5632.4,393.6,,,17.9205,6.94,48,3.65,
VT,2022,1,122,oct13,2.5,30,11/3/21,19,4/5/22,buckhorn plantain,na,na,6.37,5/20/22,common chickweed,na,na,83.39354839,1.44,0.615689122,-0.850931677,3335.741936,57.6,,,12.8805,6.6,81,3.43,
VT,2022,4,408,sep29 ,1.5,30,10/12/21,17,4/5/22,common chickweed,brassica,mouseear chickweed,28.06,5/20/22,common chickweed,na,na,134.8589492,4.17,0.620939276,-0.860674908,5394.357968,166.8,,,27.132,7.12,31,3.84,
VT,2022,3,306,sep20,1,30,10/5/21,24,4/5/22,STEME,na,na,40,5/20/22,STEME,TAROF,na,9.46,6.31,0.639607653,-0.895736946,378.4,252.4,,,17.9205,6.94,48,3.65,
VT,2022,2,202,sep20,1,30,10/5/21,20,4/5/22,STEME,CERVU,na,23.89,5/20/22,MELAL,TRFPR,na,96.93,2.01,0.648724895,-0.91309987,3877.2,80.4,,,17.9205,6.94,48,3.65,
VT,2022,2,214,oct7,2,30,10/14/21,19,4/5/22,na,na,na,18.68,5/20/22,TAROF,na,na,122.89,0.71,0.663015472,-0.940635452,4915.6,28.4,,,27.3615,7.06,50,3.85,
VT,2022,4,402,sep20,1,30,10/5/21,29,4/5/22,STEME,na,na,42.28,5/20/22,STEME,mustard,na,180.1,1.61,0.670124787,-0.954481199,7204,64.4,,,17.9205,6.94,48,3.65,
VT,2022,2,219,oct13,2.5,30,11/3/21,20,4/5/22,common chickweed,na,na,5.39,5/20/22,bindweed,lambsquarters,mouseear chickweed,65.86532258,0.6,0.676699441,-0.967373573,2634.612903,24,,,12.8805,6.6,81,3.43,
VT,2022,3,317,oct7,2,30,10/14/21,16,4/5/22,na,na,na,16.21,5/20/22,CERVU,na,na,90.4,0,0.693147181,-1,3616,0,,,27.3615,7.06,50,3.85,
VT,2022,4,427,oct20,3,60,11/10/21,25,4/5/22,STEME,na,na,3.39,5/20/22,STEME,MELAL,na,105.34,12.48,na,5.603174603,4213.6,499.2,,,11.8755,6.05,51,3.27,
VT,2022,4,413,oct7,2,60,10/14/21,31,4/5/22,PLALA,na,na,26.97,5/20/22,PLAMA,bindweed,na,86.71,0.4,0.4772588,-0.611650485,3468.4,16,,,27.3615,7.06,50,3.85,
VT,2022,3,327,oct20,3,60,11/10/21,35,4/5/22,STEME,PLALA,na,5.12,5/20/22,STEME,bindweed,na,127.34,5.74,0.497218273,-0.644141352,5093.6,229.6,,,11.8755,6.05,51,3.27,
VT,2022,2,205,sep20,1,60,10/5/21,42,4/5/22,STEME,na,na,31.78,5/20/22,MELAL,na,na,116.3,4.15,0.599154766,-0.820579334,4652,166,,,17.9205,6.94,48,3.65,
VT,2022,3,318,oct7,2,60,10/14/21,34,4/5/22,na,na,na,22.33,5/20/22,bindweed,na,na,108.39,0.32,0.615058744,-0.849765258,4335.6,12.8,,,27.3615,7.06,50,3.85,
VT,2022,2,210,sep29 ,1.5,60,10/12/21,36,4/5/22,na,na,na,28.12,5/20/22,bull thistle,na,na,117.2677979,1.83,0.615975078,-0.851461039,4690.711916,73.2,,,27.132,7.12,31,3.84,
VT,2022,1,107,sep29 ,1.5,60,10/12/21,33,4/5/22,common chickweed,na,na,36.88,5/20/22,common chickweed,na,na,160.8530166,6.33,0.617388736,-0.854080221,6434.120664,253.2,,,27.132,7.12,31,3.84,
VT,2022,1,128,oct20,3,60,11/10/21,20,4/5/22,na,na,na,1.17,5/20/22,CHEAL,STEME,na,77.93,0.47,0.62825209,-0.874331551,3117.2,18.8,,,11.8755,6.05,51,3.27,
VT,2022,2,229,oct20,3,60,11/10/21,13,4/5/22,STEME,na,na,1.16,5/20/22,STEME,CHEAL,bindweed,68.21,2.68,0.636496363,-0.889847924,2728.4,107.2,,,11.8755,6.05,51,3.27,
VT,2022,1,103,sep20,1,60,10/5/21,47,4/5/22,STEME,TAROF,na,52.2,5/20/22,MELAL,STEME,na,187.82,4.52,0.651094473,-0.917638484,7512.8,180.8,,,17.9205,6.94,48,3.65,
VT,2022,1,119,oct13,2.5,60,11/3/21,41,4/5/22,buckhorn plantain,na,na,9.6,5/20/22,shepherds purse,bindweed,common chickweed,77.08709677,0.75,0.653553727,-0.922360248,3083.483871,30,,,12.8805,6.6,81,3.43,
VT,2022,3,311,sep29 ,1.5,60,10/12/21,44,4/5/22,na,na,na,35.85,5/20/22,mousear chickweed,na,na,136.4688537,0.49,0.665640535,-0.945736434,5458.754148,19.6,,,27.132,7.12,31,3.84,
VT,2022,3,320,oct13,2.5,60,11/3/21,45,4/5/22,brassica,na,na,12.72,5/20/22,bindweed,na,na,93.52096774,0.29,0.672063157,-0.958273381,3740.83871,11.6,,,12.8805,6.6,81,3.43,
VT,2022,2,220,oct13,2.5,60,11/3/21,44,4/5/22,na,na,na,12.94,5/20/22,common chickweed,na,na,102.7395161,0.46,0.680561515,-0.974986406,4109.580644,18.4,,,12.8805,6.6,81,3.43,
VT,2022,2,218,oct7,2,60,10/14/21,39,4/5/22,na,na,na,28.37,5/20/22,STEME,na,na,161.14,0.26,0.68221811,-0.97826087,6445.6,10.4,,,27.3615,7.06,50,3.85,
VT,2022,1,116,oct7,2,60,10/14/21,32,4/5/22,na,na,na,31.45,5/20/22,STEME,na,na,171.07,0.12,0.682820066,-0.979452055,6842.8,4.8,,,27.3615,7.06,50,3.85,
VT,2022,3,302,sep20,1,60,10/5/21,58,4/5/22,na,na,na,35.31,5/20/22,TRFPR,na,na,149.86,0,0.693147181,-1,5994.4,0,,,17.9205,6.94,48,3.65,
VT,2022,4,406,sep20,1,60,10/5/21,50,4/5/22,na,na,na,48.58,5/20/22,na,na,na,243.23,0,0.693147181,-1,9729.2,0,,,17.9205,6.94,48,3.65,
VT,2022,4,409,sep29 ,1.5,60,10/12/21,40,4/5/22,na,na,na,41.34,5/20/22,na,na,na,139.7082956,0,0.693147181,-1,5588.331824,0,,,27.132,7.12,31,3.84,
VT,2022,4,423,oct13,2.5,60,11/3/21,45,4/5/22,common chickweed,na,na,1.19,5/20/22,lambsquarters,red clover,na,67.77580645,0,0.693147181,-1,2711.032258,0,,,12.8805,6.6,81,3.43,
VT,2022,4,416,oct7,2,90,10/14/21,47,4/5/22,na,na,na,27.44,5/20/22,TRFPR,na,na,105.42,0.76,0.232805462,-0.262135922,4216.8,30.4,,,27.3615,7.06,50,3.85,
VT,2022,1,125,oct20,3,90,11/10/21,22,4/5/22,na,na,na,2.95,5/20/22,STEME,TAROF,na,69.22,2.04,0.374693449,-0.454545455,2768.8,81.6,,,11.8755,6.05,51,3.27,
VT,2022,4,429,oct20,3,90,11/10/21,40,4/5/22,STEME,na,na,5.15,5/20/22,CHEAL,STEME,TRFPR,121.65,0.82,0.448612439,-0.566137566,4866,32.8,,,11.8755,6.05,51,3.27,
VT,2022,3,323,oct13,2.5,90,11/3/21,61,4/5/22,buckhorn plantain,na,na,19.38,5/20/22,bindweed,common chickweed,na,85.95322581,2.55,0.490476084,-0.633093525,3438.129032,102,,,12.8805,6.6,81,3.43,
VT,2022,2,203,sep20,1,90,10/5/21,76,4/5/22,PLALA,na,na,36.96,5/20/22,MELAL,STEME,na,165.71,6.11,0.551491964,-0.735840899,6628.4,244.4,,,17.9205,6.94,48,3.65,
VT,2022,1,124,oct13,2.5,90,11/3/21,69,4/5/22,buckhorn plantain,na,na,21.84,5/20/22,common chickweed,na,na,124.8306452,2.42,0.559319974,-0.749482402,4993.225808,96.8,,,12.8805,6.6,81,3.43,
VT,2022,3,328,oct20,3,90,11/10/21,47,4/5/22,STEME,na,na,5.78,5/20/22,bindweed,STEME,CHEAL,128,2.24,0.621182934,-0.861128332,5120,89.6,,,11.8755,6.05,51,3.27,
VT,2022,1,117,oct7,2,90,10/14/21,62,4/5/22,na,na,na,41.76,5/20/22,TRFPR,na,na,153.91,0.81,0.621275904,-0.86130137,6156.4,32.4,,,27.3615,7.06,50,3.85,
VT,2022,2,211,sep29 ,1.5,90,10/12/21,57,4/5/22,na,na,na,27.89,5/20/22,red clover,soapwort,na,80.90751634,1.4,0.634650974,-0.886363636,3236.300654,56,,,27.132,7.12,31,3.84,
VT,2022,2,228,oct20,3,90,11/10/21,34,4/5/22,TRFPR,na,na,2.15,5/20/22,TRFPR,bindweed,CHEAL,92.97,1.76,0.656307519,-0.927661323,3718.8,70.4,,,11.8755,6.05,51,3.27,
VT,2022,1,112,sep29 ,1.5,90,10/12/21,43,4/5/22,common chickweed,na,na,59.37,5/20/22,common chickweed,na,na,233.8288084,2.98,0.65819581,-0.931304749,9353.152336,119.2,,,27.132,7.12,31,3.84,
VT,2022,1,106,sep20,1,90,10/5/21,71,4/5/22,PLALA,na,na,57.14,5/20/22,TRFPR,STEME,na,168.57,3.62,0.659609994,-0.934037901,6742.8,144.8,,,17.9205,6.94,48,3.65,
VT,2022,2,215,oct7,2,90,10/14/21,67,4/5/22,na,na,na,44.42,5/20/22,na,na,na,149.92,0.7,0.663446228,-0.941471572,5996.8,28,,,27.3615,7.06,50,3.85,
VT,2022,3,313,oct7,2,90,10/14/21,44,4/5/22,na,na,na,26.39,5/20/22,na,na,na,96.64,0.12,0.664573808,-0.943661972,3865.6,4.8,,,27.3615,7.06,50,3.85,
VT,2022,4,407,sep29 ,1.5,90,10/12/21,53,4/5/22,common chickweed,na,na,41.09,5/20/22,dandelion,na,na,143.4581951,1.14,0.673919062,-0.961911126,5738.327804,45.6,,,27.132,7.12,31,3.84,
VT,2022,4,422,oct13,2.5,90,11/3/21,62,4/5/22,na,na,na,34.46,5/20/22,common chickweed,na,na,89.71854839,0.07,0.679048256,-0.972,3588.741936,2.8,,,12.8805,6.6,81,3.43,
VT,2022,4,403,sep20,1,90,10/5/21,61,4/5/22,na,na,na,44.91,5/20/22,TRFPR,TAROF,STEME,185.53,0.95,0.67962673,-0.97314108,7421.2,38,,,17.9205,6.94,48,3.65,
VT,2022,3,308,sep29 ,1.5,90,10/12/21,53,4/5/22,brassica,na,na,26.54,5/20/22,red clover,na,na,91.19519859,0.24,0.679769055,-0.973421927,3647.807944,9.6,,,27.132,7.12,31,3.84,
VT,2022,3,303,sep20,1,90,10/5/21,53,4/5/22,na,na,na,28.37,5/20/22,TRFPR,na,na,135.61,0.81,0.686432686,-0.986615995,5424.4,32.4,,,17.9205,6.94,48,3.65,
VT,2022,2,222,oct13,2.5,90,11/3/21,52,4/5/22,na,na,na,18.04,5/20/22,common chickweed,na,na,139.725,0,0.693147181,-1,5589,0,,,12.8805,6.6,81,3.43,
VT,2022,4,426,oct20,3,120,11/10/21,28,4/5/22,STEME,na,na,3.66,5/20/22,TRFPR,STEME,CHEAL,97.58,2.29,-0.237800709,0.211640212,3903.2,91.6,,,11.8755,6.05,51,3.27,
VT,2022,4,421,oct13,2.5,120,11/3/21,86,4/5/22,common chickweed,na,na,41.34,5/20/22,common chickweed,na,na,108.5266129,2.7,-0.083381609,0.08,4341.064516,108,,,12.8805,6.6,81,3.43,
VT,2022,1,130,oct20,3,120,11/10/21,43,4/5/22,na,na,na,1.78,5/20/22,STEME,PLAMA,CHEAL,94.4,2.36,0.314068828,-0.368983957,3776,94.4,,,11.8755,6.05,51,3.27,
VT,2022,3,314,oct7,2,120,10/14/21,80,4/5/22,na,na,na,48,5/20/22,TRFPR,na,na,157.75,1.1,0.394450048,-0.483568075,6310,44,,,27.3615,7.06,50,3.85,
VT,2022,2,209,sep29 ,1.5,120,10/12/21,52,4/5/22,common chickweed,na,na,48.6,5/20/22,red clover,broadleaf plantain,na,127.4573152,2.82,0.571603022,-0.771103896,5098.292608,112.8,,,27.132,7.12,31,3.84,
VT,2022,1,123,oct13,2.5,120,11/3/21,84,4/5/22,buckhorn plantain,na,na,22.69,5/20/22,common chickweed,bindweed,na,117.6524194,2.08,0.579238617,-0.784679089,4706.096776,83.2,,,12.8805,6.6,81,3.43,
VT,2022,1,115,oct7,2,120,10/14/21,65,4/5/22,na,na,na,45.01,5/20/22,STEME,bindweed,na,179.63,1.07,0.597066156,-0.816780822,7185.2,42.8,,,27.3615,7.06,50,3.85,
VT,2022,3,330,oct20,3,120,11/10/21,47,4/5/22,STEME,na,na,7.43,5/20/22,STEME,CHEAL,na,135.42,1.83,0.634748072,-0.886546807,5416.8,73.2,,,11.8755,6.05,51,3.27,
VT,2022,2,221,oct13,2.5,120,11/3/21,70,4/5/22,na,na,na,15.32,5/20/22,common chickweed,na,na,105.7814516,1.58,0.649239044,-0.914083741,4231.258064,63.2,,,12.8805,6.6,81,3.43,
